id,title,type,status,ProcessingTime,Participation,Consensus
189,Cease Support for the wethDYDX Smart Contract the Bridge by June 2025,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.589982015,0.9999
52,Add CHZUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.591234402,0.9998
285,Reappoint Designated Proposer Set after v91 Upgrade,MsgSetProposers,PASSED,"4 days, 0 hours 0 minutes",0.592804634,0.9999
308,Surge Season 7 Incentive Distribution Proposal,MsgSendFromModuleToAccount,PASSED,"4 days, 0 hours 0 minutes",0.593859214,0.9999
309,Reduce regular voting period to 48 hours and expedited to 18 hours,MsgUpdateParams,PASSED,"4 days, 0 hours 0 minutes",0.593889626,0.9039
303,dYdX Chain Software Upgrade v94,MsgSoftwareUpgrade,PASSED,"4 days, 0 hours 0 minutes",0.594515124,1.0
58,Add WUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.594730771,0.9999
192,dYdX Ecosystem Development Program  Funding Allocation Proposal,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.598485725,0.9969
254,Cease Support for the wethDYDX Smart Contract the Bridge,MsgUpdateSafetyParams,PASSED,"4 days, 0 hours 0 minutes",0.598667371,0.9999
292,Set NextBlockDelay to 02 seconds,MsgUpdateSynchronyParams,PASSED,"4 days, 0 hours 0 minutes",0.603214359,0.9999
143,Add EURCUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.60389379,0.9999
187,Kuyen Labs  VIP Affiliate Whitelist Proposal,MsgUpdateAffiliateWhitelist,PASSED,"5 days, 2 hours 56 minutes",0.604601942,0.9999
244,Increase equity tier ratelimit on dYdX,MsgUpdateEquityTierLimitConfiguration,PASSED,"4 days, 0 hours 0 minutes",0.60553047,0.9999
320,Fee Holiday for BTC  SOL markets  December 2025,MsgSetMarketFeeDiscountParams,PASSED,"2 days, 0 hours 0 minutes",0.607365503,0.9999
144,Add RETARDIOUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.607951765,0.8261
165,Add TRUMPWINUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.609656096,0.8233
242,IBC light client update for Injective,MsgRecoverClient,PASSED,"4 days, 0 hours 0 minutes",0.614292569,0.9999
297,Reduce the active validator set to 42,MsgUpdateParams,PASSED,"4 days, 0 hours 0 minutes",0.616532729,0.9998
245,Increase equity tier ratelimit on dYdX for shortterm orders,MsgUpdateEquityTierLimitConfiguration,PASSED,"4 days, 0 hours 0 minutes",0.616684545,0.9999
53,dYdX Chain Software Upgrade v410,MsgSoftwareUpgrade,PASSED,"4 days, 3 hours 5 minutes",0.61913647,0.9999
275,Kuyen Labs  VIP Affiliate Whitelist Proposal,MsgUpdateAffiliateWhitelist,PASSED,"4 days, 0 hours 0 minutes",0.622537356,0.9999
276,Appoint Designated Proposer Set,MsgSetProposers,PASSED,"4 days, 0 hours 0 minutes",0.622814762,0.9999
288,Wind down OMNIUSD markets,MsgUpdateClobPair,PASSED,"1 days, 2 hours 52 minutes",0.624409289,0.9999
314,Set defaultFundingRate1H to 0 for 2ZUSD ASTERUSD ATHUSD AVNTUSD BEAMUSD BERAUSD CROUSD and DRIFTUSD markets,MsgUpdatePerpetualParams,PASSED,"2 days, 0 hours 0 minutes",0.624748628,0.9912
240,Kuyen Labs  VIP Affiliate Whitelist Proposal,MsgUpdateAffiliateWhitelist,PASSED,"4 days, 0 hours 0 minutes",0.625144542,0.9998
312,Upgrade FARTCOINUSD market from ISOLATED to CROSS andor change liquidity tier,MsgUpgradeIsolatedPerpetualToCross,PASSED,"2 days, 0 hours 0 minutes",0.626627614,0.6186
238,dYdX Treasury SubDAO AdHoc Update  Proposal 1,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.62713124,0.9999
296,dYdX Chain Software Upgrade v93,MsgSoftwareUpgrade,PASSED,"1 days, 0 hours 0 minutes",0.627170145,1.0
310,Set staking tiers,MsgSetStakingTiers,PASSED,"4 days, 0 hours 0 minutes",0.629131663,0.9999
311,Add order router rev share for CCXT,MsgSetOrderRouterRevShare,PASSED,"4 days, 0 hours 0 minutes",0.629131986,1.0
256,Kuyen Labs  VIP Affiliate Whitelist Proposal,MsgUpdateAffiliateWhitelist,PASSED,"4 days, 0 hours 0 minutes",0.630958398,0.9999
248,Kuyen Labs  VIP Affiliate Whitelist Proposal,MsgUpdateAffiliateWhitelist,PASSED,"4 days, 0 hours 0 minutes",0.633787298,0.9999
286,Kuyen Labs  VIP Affiliate Whitelist Proposal,MsgUpdateAffiliateWhitelist,PASSED,"4 days, 0 hours 0 minutes",0.634102147,0.9999
289,Upgrade ASTERUSD market from ISOLATED to CROSS andor change liquiditytiers,MsgUpgradeIsolatedPerpetualToCross,PASSED,"4 days, 0 hours 0 minutes",0.635052254,0.9999
246,Kuyen Labs  VIP Affiliate Whitelist Proposal,MsgUpdateAffiliateWhitelist,PASSED,"4 days, 0 hours 0 minutes",0.635746036,0.9999
239,dYdX Treasury SubDAO AdHoc Update  Proposal 2,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.637218323,0.9999
243,Surge Season 1 Incentive Distribution Proposal,MsgSendFromModuleToAccount,PASSED,"4 days, 0 hours 0 minutes",0.638648403,0.9999
270,Kuyen Labs  VIP Affiliate Whitelist Proposal,MsgUpdateAffiliateWhitelist,PASSED,"4 days, 0 hours 0 minutes",0.639618037,0.9995
221,Set unbonding period to 21 days,MsgUpdateParams,PASSED,"4 days, 0 hours 0 minutes",0.642409002,0.9999
321,Liquidation Rebate Pilot Program,MsgExecLegacyContent,PASSED,"2 days, 0 hours 0 minutes",0.643620497,0.9361
128,Launch Incentives  Season 5 Distribution,MsgSendFromModuleToAccount,PASSED,"4 days, 0 hours 0 minutes",0.644170704,0.9976
183,Kuyen Labs  VIP Affiliate Whitelist Proposal,MsgUpdateAffiliateWhitelist,PASSED,"4 days, 0 hours 0 minutes",0.648123468,0.9998
313,Adjust Protocol Revenue Sharing,MsgUpdateUnconditionalRevShareConfig,PASSED,"2 days, 0 hours 0 minutes",0.649781454,0.6106
282,Adjust Fee Tiers on dYdX,MsgUpdatePerpetualFeeParams,PASSED,"4 days, 0 hours 0 minutes",0.650670263,0.9997
60,Launch Incentives  Season 4 Distribution,MsgSendFromModuleToAccount,PASSED,"4 days, 0 hours 0 minutes",0.651233303,0.9998
257,dYdX Chain Software Upgrade v810,MsgSoftwareUpgrade,PASSED,"4 days, 0 hours 0 minutes",0.655586945,0.9999
298,Update Affiliate Whitelist,MsgUpdateAffiliateWhitelist,PASSED,"4 days, 0 hours 0 minutes",0.65648264,0.9999
281,Kuyen Labs  VIP Affiliate Whitelist Proposal,MsgUpdateAffiliateWhitelist,PASSED,"4 days, 0 hours 0 minutes",0.660843985,0.9997
280,Set NextBlockDelay to 03 seconds,MsgUpdateSynchronyParams,PASSED,"4 days, 0 hours 0 minutes",0.66229859,0.9998
290,Reduce Voting Period on dYdX Chain,MsgUpdateParams,FAILED,"4 days, 0 hours 0 minutes",0.665487011,0.9998
255,Kuyen Labs  VIP Affiliate Whitelist Proposal,MsgUpdateAffiliateWhitelist,PASSED,"4 days, 0 hours 0 minutes",0.665578952,0.9997
291,Wind down GOONERUSD market,MsgUpdateClobPair,PASSED,"4 days, 0 hours 0 minutes",0.665605693,0.9999
264,Kuyen Labs  VIP Affiliate Whitelist Proposal,MsgUpdateAffiliateWhitelist,PASSED,"4 days, 0 hours 0 minutes",0.666109887,0.9993
299,Seed DODGERSWINUSD Market Insurance Fund,MsgSendFromModuleToAccount,PASSED,"1 days, 0 hours 0 minutes",0.674629754,0.9996
274,Wind down MKRUSD markets,MsgUpdateClobPair,PASSED,"4 days, 0 hours 0 minutes",0.679405289,0.9999
265,Surge Season 4 Incentive Distribution Proposal,MsgSendFromModuleToAccount,PASSED,"4 days, 0 hours 0 minutes",0.681308473,0.9996
278,Kuyen Labs  VIP Affiliate Whitelist Proposal,MsgUpdateAffiliateWhitelist,PASSED,"4 days, 0 hours 0 minutes",0.68305399,0.9999
272,Kuyen Labs  VIP Affiliate Whitelist Proposal,MsgUpdateAffiliateWhitelist,PASSED,"4 days, 0 hours 0 minutes",0.68511691,0.9999
284,Set Rewards C Constant to 0,MsgUpdateParams,PASSED,"4 days, 0 hours 0 minutes",0.685407047,0.9997
266,Upgrade ZORAUSD and BONKUSD markets from ISOLATED to CROSS andor change liquiditytiers,MsgUpgradeIsolatedPerpetualToCross,PASSED,"4 days, 0 hours 0 minutes",0.686197541,0.9998
301,Compensate impacted Oct 10 incident users from Insurance Fund,MsgSendFromModuleToAccount,PASSED,"4 days, 0 hours 0 minutes",0.68719927,0.9994
302,Reenable Support for the wethDYDX Smart Contract the Bridge on the dYdX Chain side for 12 months,Text,REJECTED,"4 days, 0 hours 13 minutes",0.689407397,0.6267
307,Fee Holiday for BTC  SOL Markets  November 2025,MsgSetMarketFeeDiscountParams,PASSED,"1 days, 0 hours 0 minutes",0.69008156,1.0
268,dYdX Foundation Grants Proposal,MsgSendFromModuleToAccount,PASSED,"4 days, 0 hours 0 minutes",0.694273574,0.9996
269,Kuyen Labs  VIP Affiliate Whitelist Proposal,MsgUpdateAffiliateWhitelist,PASSED,"4 days, 0 hours 0 minutes",0.695763849,0.9995
267,Kuyen Labs  VIP Affiliate Whitelist Proposal,MsgUpdateAffiliateWhitelist,PASSED,"4 days, 0 hours 0 minutes",0.702809953,0.9995
279,Upgrade TAOUSD MNTUSD POPCATUSD PAXGUSD TRUMPUSD SPXUSD BERAUSD KAITOUSD HYPEUSD and SYRUPUSD markets from ISOLATED to CROSS andor change liquiditytiers,MsgUpgradeIsolatedPerpetualToCross,PASSED,"4 days, 0 hours 0 minutes",0.703591591,1.0
306,Surge Season 7 Incentive Distribution Proposal,MsgSendFromModuleToAccount,REJECTED,"4 days, 0 hours 0 minutes",0.707135048,0.6819
59,dYdX Chain Software Upgrade v500,MsgSoftwareUpgrade,PASSED,"4 days, 0 hours 0 minutes",0.712705649,0.9999
304,3 months of trial to allocate 80 of fees to buybacks,Text,PASSED,"4 days, 0 hours 0 minutes",0.72598488,0.8877
271,dYdX Chain Software Upgrade v90,MsgSoftwareUpgrade,PASSED,"4 days, 0 hours 0 minutes",0.726044124,0.9999
300,dYdX Trading Leagues Pilot Program,MsgSendFromModuleToAccount,PASSED,"4 days, 0 hours 0 minutes",0.738293676,0.9362
182,50 revenue sharing to MegaVault and 10 to Treasury SubDAO,MsgUpdateUnconditionalRevShareConfig,PASSED,"1 days, 0 hours 0 minutes",0.753701419,0.9332
132,Update min price change ppm double rate limit,MsgUpdateMarketParam,PASSED,"4 days, 0 hours 0 minutes",0.766008496,0.9999
134,Update RNDR ticker to RENDER add Bybit and Okx and increase minexchanges to 3,MsgUpdateMarketParam,PASSED,"4 days, 0 hours 0 minutes",0.766257075,0.9999
129,Update RNDR exchanges to add Binance and Gate with ticker RENDER rename Coinbase ticker to RENDER and increase minexchanges to 2,MsgUpdateMarketParam,PASSED,"4 days, 0 hours 0 minutes",0.780599769,0.9999
283,dYdX Chain Software Upgrade v91,MsgSoftwareUpgrade,PASSED,"4 days, 0 hours 0 minutes",0.789923089,1.0
175,Reduce Trading Rewards by 44 Decrease Trading Rewards Constant from 09 to 05,MsgUpdateParams,PASSED,"4 days, 0 hours 0 minutes",0.791445846,0.9421
174,dYdX Treasury SubDAO Ratification  Funding,MsgSendFromModuleToAccount,PASSED,"4 days, 0 hours 0 minutes",0.79348144,0.9996
229,Update slashing params Reduce SignedBlocksWindow from 8192 to 4096,MsgUpdateParams,REJECTED,"4 days, 0 hours 0 minutes",0.794275767,0.285
277,Expedited Proposal Designate all validators as block proposers,MsgSetProposers,PASSED,"1 days, 0 hours 0 minutes",0.796389842,0.9999
160,dYdX Chain Software Upgrade v604,MsgSoftwareUpgrade,PASSED,"4 days, 0 hours 10 minutes",0.79712259,0.9999
169,Add SPXUSD perpetual market,MsgCreateOracleMarket,REJECTED,"4 days, 0 hours 0 minutes",0.800532146,0.9464
173,dYdX Chain Software Upgrade v700,MsgSoftwareUpgrade,PASSED,"4 days, 0 hours 0 minutes",0.801198226,0.9999
258,Surge Season 3 Incentive Distribution Proposal,MsgSendFromModuleToAccount,PASSED,"4 days, 0 hours 0 minutes",0.834545059,0.9996
159,dYdX Chain Software Upgrade v604,MsgSoftwareUpgrade,REJECTED,"4 days, 0 hours 27 minutes",0.834840536,0.9959
172,dYdX Chain Software Upgrade v700,MsgSoftwareUpgrade,REJECTED,"4 days, 0 hours 0 minutes",0.838943887,0.9621
156,dYdX Treasury Subdao Proposal  Steakhouse,Text,PASSED,"4 days, 0 hours 0 minutes",0.845560179,0.2962
261,dYdX Chain Software Upgrade v82,MsgSoftwareUpgrade,PASSED,"4 days, 0 hours 0 minutes",0.846079893,1.0
262,Kuyen Labs  VIP Affiliate Whitelist Proposal,MsgUpdateAffiliateWhitelist,PASSED,"4 days, 0 hours 0 minutes",0.846080303,0.9999
155,dYdX Chain Software Upgrade v603,MsgSoftwareUpgrade,REJECTED,"4 days, 0 hours 0 minutes",0.864829559,0.9368
157,dYdX Treasury Subdao Proposal  Karpatkey,Text,PASSED,"4 days, 0 hours 0 minutes",0.868337727,0.6042
260,Kuyen Labs  VIP Affiliate Whitelist Proposal,MsgUpdateAffiliateWhitelist,PASSED,"4 days, 0 hours 0 minutes",0.869843084,0.9999
259,Final Cessation of Support for the wethDYDX Smart Contract the Bridge,MsgUpdateSafetyParams,PASSED,"4 days, 0 hours 0 minutes",0.869866972,0.9999
161,dYdX Ops subDAO 30,Text,PASSED,"4 days, 0 hours 0 minutes",0.880208196,0.965
164,Add CETUSUSD perpetual market,MsgCreateOracleMarket,REJECTED,"4 days, 0 hours 0 minutes",0.89358429,0.8505
